symbol,date,open,high,low,close,volume,adjusted
AAPL,2013-03-05,15.0528573989868,15.5424995422363,15.0267858505249,15.3978567123413,638433600,13.2625589370728
AAPL,2013-03-06,15.518214225769,15.5446434020996,15.1582136154175,15.2021427154541,460250000,13.0939893722534
AAPL,2013-03-07,15.1607141494751,15.4289293289185,15.0378570556641,15.377857208252,468473600,13.2453327178955
AAPL,2013-03-08,15.3500003814697,15.5510711669922,15.3074998855591,15.418571472168,391482000,13.2804021835327
AAPL,2013-03-11,15.3482141494751,15.6789293289185,15.1835708618164,15.6382141113281,474236000,13.4695863723755
AAPL,2013-03-12,15.5571432113647,15.6742858886719,15.270357131958,15.3010711669922,465911600,13.1791973114014
AAPL,2013-03-13,15.3017864227295,15.5178565979004,15.1914291381836,15.2982139587402,405549200,13.1767320632935
AAPL,2013-03-14,15.4582138061523,15.5228567123413,15.3732137680054,15.4464292526245,303875600,13.3043966293335
AAPL,2013-03-15,15.6403570175171,15.8653573989868,15.6160707473755,15.8450002670288,643960800,13.6476955413818
AAPL,2013-03-18,15.7660713195801,16.3378562927246,15.7571430206299,16.2757148742676,606197200,14.0186834335327
AAPL,2013-03-19,16.4107131958008,16.4632148742676,16.0178565979004,16.2317867279053,526775200,13.9808464050293
AAPL,2013-03-20,16.3364295959473,16.3439292907715,16.0567855834961,16.1457138061523,308660800,13.9067087173462
AAPL,2013-03-21,16.0792865753174,16.3564281463623,16.0750007629395,16.1689281463623,383255600,13.926703453064
AAPL,2013-03-22,16.2350006103516,16.5035705566406,16.1825008392334,16.4967861175537,395105200,14.2090950012207
AAPL,2013-03-25,16.5960712432861,16.7839298248291,16.4921436309814,16.5564289093018,501135600,14.2604656219482
AAPL,2013-03-26,16.6228561401367,16.6371421813965,16.4475002288818,16.4692859649658,294294000,14.1854133605957
AAPL,2013-03-27,16.3021430969238,16.3142852783203,16.0974998474121,16.1457138061523,331237200,13.9067087173462
AAPL,2013-03-28,16.0650005340576,16.1364288330078,15.7721433639526,15.8092861175537,442839600,13.6169366836548
AAPL,2013-04-01,15.7821426391602,15.8464288711548,15.2764291763306,15.3182144165039,389732000,13.1939649581909
AAPL,2013-04-02,15.2714290618896,15.6478567123413,15.2285709381104,15.3496427536011,529519200,13.2210340499878
AAPL,2013-04-03,15.4060707092285,15.6171426773071,15.3682136535645,15.4282140731812,363216000,13.2887058258057
AAPL,2013-04-04,15.4914293289185,15.5357141494751,15.1875,15.2757139205933,358447600,13.1573514938354
AAPL,2013-04-05,15.1607141494751,15.1767864227295,14.9885711669922,15.1142864227295,383695200,13.0183143615723
AAPL,2013-04-08,15.1732139587402,15.2678565979004,15.0889291763306,15.2217855453491,300829200,13.1109085083008
AAPL,2013-04-09,15.2271432876587,15.3035707473755,15.0982141494751,15.249285697937,306614000,13.1345920562744
AAPL,2013-04-10,15.28928565979,15.6092863082886,15.2146425247192,15.560357093811,375928000,13.4025259017944
AAPL,2013-04-11,15.4899997711182,15.6424999237061,15.3999996185303,15.5117864608765,328364400,13.3606910705566
AAPL,2013-04-12,15.5053567886353,15.5053567886353,15.3246431350708,15.3500003814697,238613200,13.221339225769
AAPL,2013-04-15,15.25,15.2817859649658,14.9839286804199,14.9946432113647,317520000,12.91526222229
AAPL,2013-04-16,15.0560712814331,15.2360706329346,15.020357131958,15.2228574752808,305771200,13.1118278503418
AAPL,2013-04-17,15.0096426010132,15.0214290618896,14.2182140350342,14.3857135772705,945056000,12.3907785415649
AAPL,2013-04-18,14.4639291763306,14.4925003051758,13.919285774231,14.0017862319946,666299200,12.0600881576538
AAPL,2013-04-19,13.856071472168,14.2714290618896,13.7535705566406,13.9475002288818,609274400,12.0133285522461
AAPL,2013-04-22,14.0228567123413,14.3642864227295,13.9739294052124,14.2382135391235,429920400,12.2637271881104
AAPL,2013-04-23,14.4282140731812,14.585000038147,14.2432136535645,14.5046434402466,664238400,12.4932126998901
AAPL,2013-04-24,14.0550003051758,14.8303565979004,14.0178565979004,14.4807138442993,969651200,12.4726009368896
AAPL,2013-04-25,14.686785697937,14.7835712432861,14.5357141494751,14.585000038147,384837600,12.5624265670776
AAPL,2013-04-26,14.6360712051392,14.9560708999634,14.5803565979004,14.8999996185303,764097600,12.8337421417236
AAPL,2013-04-29,15.0160713195801,15.4864292144775,15,15.3614292144775,640326400,13.2311820983887
AAPL,2013-04-30,15.53928565979,15.9017858505249,15.4310712814331,15.8135709762573,691538400,13.620623588562
AAPL,2013-05-01,15.873571395874,15.8903570175171,15.5139293670654,15.688928604126,506909200,13.5132656097412
AAPL,2013-05-02,15.7778568267822,16.0210704803467,15.7367858886719,15.9114294052124,421828400,13.7049140930176
AAPL,2013-05-03,16.1182136535645,16.1867866516113,16.0410709381104,16.0707149505615,361300800,13.8421106338501
AAPL,2013-05-06,16.2753562927246,16.5071430206299,16.2253570556641,16.453929901123,496641600,14.1721820831299
AAPL,2013-05-07,16.606071472168,16.6339282989502,16.2035713195801,16.3807144165039,483753200,14.1091213226318
AAPL,2013-05-08,16.3942852020264,16.6203575134277,16.2789287567139,16.5657138824463,472598000,14.2684679031372
AAPL,2013-05-09,16.4217853546143,16.5357131958008,16.2707138061523,16.3132133483887,398487600,14.1439867019653
AAPL,2013-05-10,16.356071472168,16.4182147979736,16.0885715484619,16.1774997711182,334852000,14.0263185501099
AAPL,2013-05-13,16.1253566741943,16.3535709381104,16.125,16.2407131195068,316948800,14.0811204910278
AAPL,2013-05-14,16.2089290618896,16.2571430206299,15.7910709381104,15.8521432876587,447118000,13.7442226409912
AAPL,2013-05-15,15.6842861175537,15.75,15.084285736084,15.3160705566406,741613600,13.2794361114502
AAPL,2013-05-16,15.1157140731812,15.6374998092651,14.96071434021,15.5207138061523,603204000,13.4568662643433
AAPL,2013-05-17,15.6803569793701,15.7174997329712,15.393214225769,15.4735708236694,427904400,13.4159908294678
AAPL,2013-05-20,15.4253568649292,15.9214286804199,15.3607139587402,15.8189287185669,451578400,13.715425491333
AAPL,2013-05-21,15.64821434021,15.9099998474121,15.5071430206299,15.7021427154541,456022000,13.6141691207886
AAPL,2013-05-22,15.8589286804199,16.0125007629395,15.6507139205933,15.7624998092651,443038400,13.6665019989014
AAPL,2013-05-23,15.5696430206299,15.9342861175537,15.563928604126,15.790714263916,353021200,13.6909627914429
AAPL,2013-05-24,15.7446432113647,15.916428565979,15.7271432876587,15.89821434021,276166800,13.7841701507568
AAPL,2013-05-28,16.0678577423096,16.1110706329346,15.7446432113647,15.7657136917114,386145200,13.6692876815796
AAPL,2013-05-29,15.7142858505249,15.9821434020996,15.6928567886353,15.8910713195801,330576400,13.7779788970947
AAPL,2013-05-30,15.9160709381104,16.2321434020996,15.8753566741943,16.127857208252,353519600,13.9832754135132
AAPL,2013-05-31,16.1607131958008,16.3250007629395,16.0535717010498,16.0617866516113,384302800,13.9259881973267
AAPL,2013-06-03,16.0974998474121,16.1557140350342,15.8028573989868,16.0971431732178,372352400,13.9566440582275
AAPL,2013-06-04,16.1864280700684,16.229642868042,15.978214263916,16.0467853546143,292728800,13.9129848480225
AAPL,2013-06-05,15.9160709381104,16.0971431732178,15.8467855453491,15.896785736084,290589600,13.7829294204712
AAPL,2013-06-06,15.9096431732178,15.9642858505249,15.5017862319946,15.6592855453491,416934000,13.5770111083984
AAPL,2013-06-07,15.5892858505249,15.8299999237061,15.4560708999634,15.7789287567139,404535600,13.6807451248169
AAPL,2013-06-10,15.8832139968872,16.0385704040527,15.6000003814697,15.6746425628662,450153200,13.5903253555298
AAPL,2013-06-11,15.5621433258057,15.8128566741943,15.4757137298584,15.6285705566406,286112400,13.5503816604614
AAPL,2013-06-12,15.6964292526245,15.7589292526245,15.4107141494751,15.435357093811,265227200,13.3828611373901
AAPL,2013-06-13,15.4464292526245,15.6121425628662,15.3125,15.5699996948242,285832400,13.4995994567871
AAPL,2013-06-14,15.5500001907349,15.5817861557007,15.3035707473755,15.3589286804199,271866000,13.316596031189
AAPL,2013-06-17,15.4085712432861,15.5607137680054,15.3699998855591,15.4285707473755,259414400,13.3769750595093
AAPL,2013-06-18,15.4128570556641,15.5321426391602,15.3646430969238,15.4203567504883,195025600,13.3698558807373
AAPL,2013-06-19,15.4071426391602,15.416428565979,15.1071434020996,15.1071434020996,310940000,13.0982904434204
AAPL,2013-06-20,14.9750003814697,15.2135705947876,14.8275003433228,14.8871431350708,357310800,12.907543182373
AAPL,2013-06-21,14.9460706710815,15,14.5749998092651,14.7678565979004,481118400,12.8041172027588
AAPL,2013-06-24,14.5500001907349,14.5950002670288,14.2160711288452,14.376428604126,480746000,12.4647397994995
AAPL,2013-06-25,14.4892864227295,14.563928604126,14.2439289093018,14.3796434402466,314162800,12.467529296875
AAPL,2013-06-26,14.4250001907349,14.4567861557007,14.1307144165039,14.2167863845825,367724000,12.3263273239136
AAPL,2013-06-27,14.2589292526245,14.3353567123413,14.0550003051758,14.0635709762573,337246000,12.1934823989868
AAPL,2013-06-28,13.9771432876587,14.2953567504883,13.8882141113281,14.1617860794067,578516400,12.2786378860474
AAPL,2013-07-01,14.3817863464355,14.7239294052124,14.3292856216431,14.6149997711182,391053600,12.6715898513794
AAPL,2013-07-02,14.6414289474487,15.0582141876221,14.6239290237427,14.9460706710815,469865200,12.9586372375488
AAPL,2013-07-03,15.0307140350342,15.1064291000366,14.9089288711548,15.0285711288452,240928800,13.0301685333252
AAPL,2013-07-05,15.0139293670654,15.1175003051758,14.8339290618896,14.9078569412231,274024800,12.9255037307739
AAPL,2013-07-08,15.0039291381836,15.0357141494751,14.6660709381104,14.8232135772705,298138400,12.8521146774292
AAPL,2013-07-09,14.7714290618896,15.125,14.6564292907715,15.0839290618896,352584400,13.078161239624
AAPL,2013-07-10,14.9857139587402,15.1714286804199,14.9375,15.0260705947876,281405600,13.0279989242554
AAPL,2013-07-11,15.105357170105,15.2946434020996,15.0417861938477,15.2603569030762,326292400,13.231128692627
AAPL,2013-07-12,15.27321434021,15.3496427536011,15.1217861175537,15.2325000762939,279563200,13.2069778442383
AAPL,2013-07-15,15.1789293289185,15.4092855453491,15.1714286804199,15.2657136917114,241917200,13.2357778549194
AAPL,2013-07-16,15.2328567504883,15.3824996948242,15.1489286422729,15.3642864227295,216538000,13.3212385177612
AAPL,2013-07-17,15.3464288711548,15.4364290237427,15.293571472168,15.3682136535645,198990400,13.3246469497681
AAPL,2013-07-18,15.4778566360474,15.5310707092285,15.3789291381836,15.4200000762939,218878800,13.3695449829102
AAPL,2013-07-19,15.4678573608398,15.499285697937,15.1553573608398,15.1767864227295,268721600,13.158670425415
AAPL,2013-07-22,15.3378572463989,15.3482141494751,15.1953573226929,15.2253570556641,207796400,13.2007827758789
AAPL,2013-07-23,15.2142858505249,15.248571395874,14.9539289474487,14.9639291763306,369395600,12.9741201400757
AAPL,2013-07-24,15.6760711669922,15.8782138824463,15.5450000762939,15.7325000762939,591936800,13.6404905319214
AAPL,2013-07-25,15.7392864227295,15.7642860412598,15.564642906189,15.6607141494751,229493600,13.5782489776611
AAPL,2013-07-26,15.5464286804199,15.751428604126,15.5121431350708,15.7496433258057,200152400,13.6553544998169
AAPL,2013-07-29,15.7428569793701,16.0710716247559,15.7214288711548,15.9925003051758,248057600,13.8659172058105
AAPL,2013-07-30,16.0699996948242,16.3267860412598,16.0439281463623,16.1900005340576,309422400,14.0371570587158
AAPL,2013-07-31,16.2496433258057,16.3335704803467,16.0510711669922,16.1617851257324,322957600,14.0126943588257
AAPL,2013-08-01,16.2767868041992,16.3142852783203,16.1878566741943,16.3099994659424,206250800,14.1411991119385
AAPL,2013-08-02,16.3575000762939,16.5303573608398,16.3092861175537,16.5192852020264,274783600,14.3226528167725
AAPL,2013-08-05,16.5960712432861,16.809642791748,16.5053577423096,16.7660713195801,318855600,14.5366220474243
AAPL,2013-08-06,16.7150001525879,16.853214263916,16.5060710906982,16.6160717010498,334857600,14.4065685272217
AAPL,2013-08-07,16.5642852783203,16.6785717010498,16.4917850494385,16.6064281463623,298858000,14.3982133865356
AAPL,2013-08-08,16.5664291381836,16.5750007629395,16.3553562164307,16.4646434783936,255777200,14.3695335388184
AAPL,2013-08-09,16.3799991607666,16.4449996948242,16.2017860412598,16.2303562164307,266865200,14.1650581359863
AAPL,2013-08-12,16.3164291381836,16.7374992370605,16.3082141876221,16.6914291381836,364434000,14.567458152771
AAPL,2013-08-13,16.8192863464355,17.6664295196533,16.7160701751709,17.4846439361572,881941200,15.2597379684448
AAPL,2013-08-14,17.7814292907715,18.0089282989502,17.6214294433594,17.8035717010498,756372400,15.5380878448486
AAPL,2013-08-15,17.7292861938477,17.9428577423096,17.4671421051025,17.7824993133545,490294000,15.5196895599365
AAPL,2013-08-16,17.8624992370605,17.9621429443359,17.8164291381836,17.940357208252,362306000,15.6574649810791
AAPL,2013-08-19,18.0121421813965,18.3478565216064,18,18.1335716247559,510518400,15.8260946273804
AAPL,2013-08-20,18.203929901123,18.2346439361572,17.8864288330078,17.895357131958,358688400,15.6181907653809
AAPL,2013-08-21,17.9853572845459,18.1124992370605,17.8999996185303,17.9414291381836,335879600,15.6584024429321
AAPL,2013-08-22,18.0349998474121,18.0567855834961,17.7928562164307,17.9628562927246,244207600,15.6771030426025
AAPL,2013-08-23,17.9739284515381,17.97678565979,17.8339290618896,17.8935718536377,222731600,15.6166334152222
AAPL,2013-08-26,17.8839282989502,18.2214298248291,17.875,17.9632148742676,330965600,15.6774101257324
AAPL,2013-08-27,17.7857131958008,17.9467868804932,17.3678569793701,17.4496421813965,424188800,15.2291927337646
AAPL,2013-08-28,17.3571434020996,17.7071437835693,17.3571434020996,17.5321426391602,307608000,15.3011932373047
AAPL,2013-08-29,17.5589294433594,17.7321434020996,17.5403575897217,17.5607147216797,239657600,15.3261318206787
AAPL,2013-08-30,17.5714282989502,17.6053562164307,17.375,17.4007148742676,272297200,15.1864929199219
AAPL,2013-09-03,17.6107139587402,17.8785705566406,17.4053573608398,17.4492855072021,331928800,15.2288827896118
AAPL,2013-09-04,17.8414287567139,17.9371433258057,17.7242851257324,17.8103561401367,345032800,15.5440063476562
AAPL,2013-09-05,17.8660717010498,17.8814296722412,17.6299991607666,17.6882133483887,236367600,15.437406539917
AAPL,2013-09-06,17.8014297485352,17.8349990844727,17.4982147216797,17.793571472168,359525600,15.529354095459
AAPL,2013-09-09,18.0357131958008,18.1399993896484,17.9814281463623,18.0774993896484,340687200,15.777153968811
AAPL,2013-09-10,18.0785713195801,18.1232147216797,17.4821434020996,17.665714263916,743195600,15.4177761077881
AAPL,2013-09-11,16.6789283752441,16.9174995422363,16.6003570556641,16.703929901123,898696400,14.5783739089966
AAPL,2013-09-12,16.7321434020996,16.9785709381104,16.6432132720947,16.8817863464355,404051200,14.7335977554321
AAPL,2013-09-13,16.7621421813965,16.8510704040527,16.5964298248291,16.6035709381104,298835600,14.4907836914062
AAPL,2013-09-16,16.4642868041992,16.4860706329346,15.9721431732178,16.0757141113281,543706800,14.0300960540771
AAPL,2013-09-17,15.998571395874,16.4182147979736,15.9821434020996,16.2614288330078,399380800,14.1921768188477
AAPL,2013-09-18,16.542142868042,16.6553573608398,16.4521427154541,16.5957145690918,456862000,14.4839267730713
AAPL,2013-09-19,16.8107147216797,16.9939289093018,16.7589282989502,16.8678569793701,404541200,14.7214374542236
AAPL,2013-09-20,17.0714282989502,17.0910701751709,16.6428565979004,16.6932144165039,699302800,14.5690212249756
AAPL,2013-09-23,17.7178573608398,17.7467861175537,17.2357139587402,17.5228576660156,762106800,15.2930946350098
AAPL,2013-09-24,17.6742858886719,17.6953563690186,17.4221439361572,17.4678573608398,364344400,15.2450904846191
AAPL,2013-09-25,17.4714298248291,17.4871425628662,17.1939296722412,17.1975002288818,316957200,15.0091352462769
AAPL,2013-09-26,17.3571434020996,17.4485702514648,17.2821426391602,17.3649997711182,237221600,15.1553201675415
AAPL,2013-09-27,17.2778568267822,17.309642791748,17.168571472168,17.2410717010498,228040400,15.0471611022949
AAPL,2013-09-30,17.0446434020996,17.2021427154541,16.9432144165039,17.0267868041992,260156400,14.860143661499
AAPL,2013-10-01,17.0874996185303,17.4692859649658,17.0849990844727,17.4271430969238,353883600,15.2095575332642
AAPL,2013-10-02,17.3439292907715,17.5642852783203,17.2767868041992,17.4842853546143,289184000,15.2594299316406
AAPL,2013-10-03,17.5182132720947,17.5839290618896,17.1692867279053,17.2646427154541,322753200,15.0677299499512
AAPL,2013-10-04,17.2807140350342,17.3071422576904,17.0928573608398,17.2510719299316,258868400,15.0558910369873
AAPL,2013-10-07,17.3771438598633,17.5946426391602,17.3339290618896,17.4196434020996,312292400,15.203010559082
AAPL,2013-10-08,17.4978561401367,17.5228576660156,17.1621437072754,17.1764297485352,290917200,14.9907493591309
AAPL,2013-10-09,17.3085708618164,17.421070098877,17.081428527832,17.3782138824463,301725200,15.1668577194214
AAPL,2013-10-10,17.5471439361572,17.5849990844727,17.3942852020264,17.4871425628662,278602800,15.2619209289551
AAPL,2013-10-11,17.3924999237061,17.6371421813965,17.3271427154541,17.6003570556641,267738800,15.3607292175293
AAPL,2013-10-14,17.4939289093018,17.7707138061523,17.47678565979,17.7157135009766,261898000,15.461404800415
AAPL,2013-10-15,17.7682132720947,17.9285717010498,17.6971435546875,17.8099994659424,320073600,15.5436925888062
AAPL,2013-10-16,17.8853569030762,17.9475002288818,17.8296432495117,17.896785736084,251101200,15.6194372177124
AAPL,2013-10-17,17.8564281463623,18.0278568267822,17.8457145690918,18.0178565979004,253593200,15.7251033782959
AAPL,2013-10-18,18.0710716247559,18.1878566741943,18.061071395874,18.1746425628662,290542000,15.8619346618652
AAPL,2013-10-21,18.2775001525879,18.7250003814697,18.2685718536377,18.6200008392334,398106800,16.2506237030029
AAPL,2013-10-22,18.8003578186035,18.8732147216797,18.143928527832,18.5667858123779,534063600,16.2041778564453
AAPL,2013-10-23,18.5357131958008,18.7739295959473,18.5357131958008,18.748571395874,313723200,16.3628368377686
AAPL,2013-10-24,18.75,19.0167865753174,18.6589298248291,18.9967861175537,384764800,16.5794582366943
AAPL,2013-10-25,18.9757137298584,19.0439281463623,18.7539291381836,18.7842864990234,337792000,16.3940048217773
AAPL,2013-10-28,18.8942852020264,18.9642868041992,18.686071395874,18.9242858886719,550440800,16.5161914825439
AAPL,2013-10-29,19.1525001525879,19.2589282989502,18.376428604126,18.4528560638428,635807200,16.1047458648682
AAPL,2013-10-30,18.5575008392334,18.8400001525879,18.4650001525879,18.7464294433594,354163600,16.3609619140625
AAPL,2013-10-31,18.75,18.8389282226562,18.6167850494385,18.6678562164307,275696400,16.2923889160156
AAPL,2013-11-01,18.7150001525879,18.7428569793701,18.4228572845459,18.5725002288818,274890000,16.2091674804688
AAPL,2013-11-04,18.6107139587402,18.8150005340576,18.5289287567139,18.8125,244627600,16.4186305999756
AAPL,2013-11-05,18.7350006103516,18.8889293670654,18.6785717010498,18.7660713195801,265213200,16.3781051635742
AAPL,2013-11-06,18.7196426391602,18.7450008392334,18.5071430206299,18.6042861938477,223375600,16.3317108154297
AAPL,2013-11-07,18.5564289093018,18.6853561401367,18.2992858886719,18.3032131195068,262620400,16.0674114227295
AAPL,2013-11-08,18.377857208252,18.6117858886719,18.3067855834961,18.5914287567139,279316800,16.3204193115234
AAPL,2013-11-11,18.5710716247559,18.6310710906982,18.3717861175537,18.5375003814697,227452400,16.2730751037598
AAPL,2013-11-12,18.4882144927979,18.7114295959473,18.4642868041992,18.5717868804932,204276800,16.3031749725342
AAPL,2013-11-13,18.5,18.6517868041992,18.4628562927246,18.5939292907715,197220800,16.3226165771484
AAPL,2013-11-14,18.6717853546143,18.9028568267822,18.6382141113281,18.8628578186035,282419200,16.5586891174316
AAPL,2013-11-15,18.8064289093018,18.8960704803467,18.7317867279053,18.7496433258057,317920400,16.4593105316162
AAPL,2013-11-18,18.7496433258057,18.8282146453857,18.5071430206299,18.5224990844727,244944000,16.2599067687988
AAPL,2013-11-19,18.5367851257324,18.6921424865723,18.4989280700684,18.5553569793701,208938800,16.2887535095215
AAPL,2013-11-20,18.5439281463623,18.5864295959473,18.3689289093018,18.3928565979004,193916800,16.1461086273193
AAPL,2013-11-21,18.4857139587402,18.6146430969238,18.3453578948975,18.6121425628662,262026800,16.3386058807373
AAPL,2013-11-22,18.5542850494385,18.6485710144043,18.518928527832,18.5642852783203,223725600,16.296594619751
AAPL,2013-11-25,18.6078567504883,18.7810707092285,18.6071434020996,18.7049999237061,229311600,16.4201240539551
AAPL,2013-11-26,18.7185707092285,19.1478576660156,18.7142868041992,19.0499992370605,401382800,16.7229709625244
AAPL,2013-11-27,19.1539287567139,19.5,19.0499992370605,19.498571395874,363448400,17.1167526245117
AAPL,2013-11-29,19.6242866516113,19.940357208252,19.5646438598633,19.8596439361572,318127600,17.4337215423584
AAPL,2013-12-02,19.9285717010498,20.1546421051025,19.6721439361572,19.6867866516113,472544800,17.2819709777832
AAPL,2013-12-03,19.9392852783203,20.2278575897217,19.917142868042,20.2257137298584,450968000,17.7550716400146
AAPL,2013-12-04,20.1964282989502,20.3282146453857,20.0292854309082,20.1785717010498,377809600,17.7136898040771
AAPL,2013-12-05,20.4517860412598,20.540714263916,20.2289295196533,20.2821426391602,447580000,17.8046092987061
AAPL,2013-12-06,20.2067852020264,20.2410717010498,19.9846439361572,20.0007133483887,344352400,17.5575523376465
AAPL,2013-12-09,20.0321426391602,20.3421421051025,20.0321426391602,20.229642868042,320493600,17.7585201263428
AAPL,2013-12-10,20.127857208252,20.2814292907715,20.0428562164307,20.1982135772705,278269600,17.7309303283691
AAPL,2013-12-11,20.25,20.3917865753174,19.9889297485352,20.0485706329346,359718800,17.5995635986328
AAPL,2013-12-12,20.0764293670654,20.1907138824463,20.0010719299316,20.0192852020264,262290000,17.573860168457
AAPL,2013-12-13,20.10178565979,20.1028575897217,19.7739295959473,19.8010711669922,332822000,17.3823013305664
AAPL,2013-12-16,19.8221435546875,20.0942859649658,19.8217868804932,19.9107131958008,282592800,17.4785499572754
AAPL,2013-12-17,19.8503570556641,19.9799995422363,19.7635707855225,19.8210716247559,229902400,17.3998622894287
AAPL,2013-12-18,19.6321430206299,19.6946430206299,19.2428569793701,19.6703567504883,565863200,17.2675533294678
AAPL,2013-12-19,19.625,19.6428565979004,19.4189281463623,19.4449996948242,320308800,17.0697250366211
AAPL,2013-12-20,19.479642868042,19.7003574371338,19.457857131958,19.6078567504883,436413600,17.2126922607422
AAPL,2013-12-23,20.2857131958008,20.3828563690186,20.0985717773438,20.3603572845459,501306400,17.87327003479
AAPL,2013-12-24,20.353214263916,20.4242858886719,20.2153568267822,20.2739295959473,167554800,17.7974014282227
AAPL,2013-12-26,20.28928565979,20.3392868041992,20.1207141876221,20.1392860412598,204008000,17.6792011260986
AAPL,2013-12-27,20.1364288330078,20.1574993133545,19.9821434020996,20.0032138824463,225884400,17.5597515106201
AAPL,2013-12-30,19.9092864990234,20.0032138824463,19.7257137298584,19.8042850494385,253629600,17.3851203918457
AAPL,2013-12-31,19.7917861938477,20.0457134246826,19.7857131958008,20.0364284515381,223084400,17.5889110565186
