Date,ANET,CHX,COHR,CPNG,DFS,FCX,FLEX,GE,IWM,KBR,KMI,LLY,MRVL,MSFT,NTRA,NVDA,NWSA,PANW,STX,TECK,VRT,VST,WAB,WWD,ZI
2023-07-31,155.08999633789062,35.21805191040039,47.36000061035156,18.149999618530273,102.71483612060547,44.04800033569336,20.617935180664062,90.73517608642578,196.01296997070312,60.90332794189453,16.8563289642334,451.179931640625,64.87935638427734,333.3126525878906,45.220001220703125,46.71501159667969,19.651304244995117,249.9600067138672,61.38941955566406,44.053611755371094,25.9797306060791,27.562984466552734,117.77273559570312,119.59233856201172,25.56999969482422
2023-08-01,185.61000061035156,35.65332794189453,46.939998626708984,18.200000762939453,102.00445556640625,43.160133361816406,20.595327377319336,89.92504119873047,195.11532592773438,61.398555755615234,16.71356201171875,449.73077392578125,65.67627716064453,333.7293395996094,45.36000061035156,46.493080139160156,19.641389846801758,253.1699981689453,63.148921966552734,43.002586364746094,26.49912452697754,27.395998001098633,118.51850891113281,131.00714111328125,18.670000076293945
2023-08-02,177.27999877929688,35.267513275146484,46.099998474121094,17.6299991607666,100.37931060791016,41.996036529541016,20.316503524780273,88.93222045898438,192.46182250976562,61.09151077270508,16.52320098876953,451.1105041503906,61.8709831237793,324.9579772949219,43.93000030517578,44.25575256347656,19.492666244506836,236.1699981689453,62.84923553466797,41.78300857543945,34.25009536743164,27.494224548339844,116.83802795410156,126.91411590576172,18.399999618530273
2023-08-03,177.75999450683594,35.25761795043945,47.02000045776367,17.8799991607666,99.83434295654297,42.469566345214844,20.128108978271484,89.24198150634766,191.91929626464844,60.635902404785156,16.618379592895508,445.8299255371094,62.11005401611328,324.12451171875,43.400001525878906,44.501678466796875,19.542240142822266,237.4499969482422,66.01053619384766,41.79292297363281,34.45984649658203,27.445110321044922,115.88343811035156,124.50001525878906,18.649999618530273
2023-08-04,179.60000610351562,35.3961181640625,50.15999984741211,17.8799991607666,99.61052703857422,41.93684387207031,20.369253158569336,89.79796600341797,191.53457641601562,60.8934211730957,16.52320098876953,446.1574401855469,62.44874572753906,325.23577880859375,51.02000045776367,44.6666259765625,19.71079444885254,218.32000732421875,64.570068359375,41.58469772338867,35.66844177246094,28.034486770629883,114.05380249023438,124.98680877685547,18.5
2023-08-07,179.27000427246094,35.35655212402344,50.66999816894531,18.0,100.1749496459961,41.71981430053711,20.663150787353516,91.12435913085938,191.66282653808594,61.18064880371094,16.542236328125,450.71343994140625,63.30543518066406,327.5477294921875,51.02000045776367,45.403404235839844,20.03798484802246,215.24000549316406,66.23290252685547,41.68385696411133,35.678428649902344,28.191650390625,114.99845123291016,126.68562316894531,18.520000457763672
2023-08-08,180.4499969482422,35.51483154296875,49.90999984741211,17.889999389648438,101.82928466796875,42.114418029785156,20.746044158935547,90.18714904785156,190.45938110351562,60.27933883666992,16.63741683959961,517.7327880859375,61.7215576171875,323.51922607421875,52.720001220703125,44.650638580322266,20.206539154052734,211.47999572753906,64.83109283447266,41.47563552856445,36.17784881591797,28.309526443481445,114.10353088378906,126.78496551513672,18.450000762939453
2023-08-09,177.4600067138672,35.99957275390625,47.209999084472656,19.299999237060547,101.55680847167969,41.85792922973633,20.399396896362305,89.09107208251953,188.96987915039062,60.48733139038086,16.70404052734375,522.3284912109375,59.709327697753906,319.7289123535156,52.25,42.541263580322266,20.16687774658203,213.47000122070312,64.63774871826172,41.14842987060547,34.779476165771484,29.773130416870117,113.54668426513672,126.36771392822266,18.329999923706055
2023-08-10,176.3000030517578,35.806663513183594,46.66999816894531,19.309999465942383,100.81721496582031,41.80860137939453,20.248680114746094,90.2030258178711,188.1314239501953,60.18029022216797,16.69452476501465,517.4747924804688,58.703216552734375,320.4234313964844,53.34000015258789,42.37531661987305,20.137134552001953,214.05999755859375,64.91809844970703,40.25605392456055,33.83058166503906,30.14640235900879,113.22848510742188,126.62600708007812,18.399999618530273
2023-08-11,174.94000244140625,36.405174255371094,45.18000030517578,19.309999465942383,100.77828979492188,40.86154556274414,19.947248458862305,91.02111053466797,188.3977508544922,60.22981262207031,16.922954559326172,524.36328125,56.87030029296875,318.5183410644531,56.209999084472656,40.8427734375,21.059219360351562,217.9600067138672,64.6280746459961,40.0081672668457,33.47100067138672,29.606143951416016,113.71644592285156,126.6359634399414,18.770000457763672
2023-08-14,178.1199951171875,36.05893325805664,47.61000061035156,19.190000534057617,99.89273834228516,40.65437698364258,20.097965240478516,91.77564239501953,188.07223510742188,60.952850341796875,16.81825828552246,535.1559448242188,59.34075164794922,321.5248107910156,56.90999984741211,43.73990249633789,21.435985565185547,219.33999633789062,65.55616760253906,39.50249099731445,34.539756774902344,29.7829532623291,113.65669250488281,126.32746124267578,18.40999984741211
2023-08-15,179.64999389648438,35.6632194519043,47.0099983215332,18.93000030517578,90.46302032470703,39.312713623046875,19.781461715698242,90.4254150390625,185.58642578125,59.883148193359375,16.52320098876953,543.7304077148438,58.892486572265625,319.3617248535156,54.81999969482422,43.92684555053711,20.732027053833008,215.66000366210938,63.32294845581055,37.618587493896484,34.68958282470703,29.70437240600586,112.11312866210938,126.13837432861328,18.229999542236328
2023-08-16,181.3699951171875,35.030086517333984,32.970001220703125,18.5,87.83554077148438,38.48403549194336,19.32177734375,90.2030258178711,183.31764221191406,59.278968811035156,16.380430221557617,543.3523559570312,57.14921951293945,318.5861511230469,53.310001373291016,43.472984313964844,20.930326461791992,213.97000122070312,62.056495666503906,36.9443473815918,33.70073318481445,29.537382125854492,111.37619018554688,124.914306640625,18.0
2023-08-17,182.75999450683594,34.53545379638672,33.439998626708984,18.100000381469727,89.89859771728516,39.085819244384766,19.216276168823242,88.13003540039062,181.15736389160156,58.54602813720703,16.504165649414062,534.8177490234375,57.3384895324707,315.08612060546875,51.970001220703125,43.33102798461914,20.603134155273438,207.57000732421875,62.77189254760742,38.3027458190918,32.95160675048828,29.183759689331055,111.09735107421875,123.66039276123047,17.700000762939453
2023-08-18,180.5399932861328,35.00041198730469,34.45000076293945,17.969999313354492,90.83280944824219,38.31633377075195,19.366992950439453,88.78926849365234,182.14378356933594,59.041259765625,16.589826583862305,543.5413818359375,57.36838150024414,314.6883544921875,52.599998474121094,43.286041259765625,20.58330535888672,209.69000244140625,62.21116638183594,38.75885009765625,33.93046569824219,29.331104278564453,110.88822174072266,125.25267028808594,17.43000030517578
2023-08-21,184.6699981689453,34.852020263671875,35.689998626708984,18.68000030517578,89.55799865722656,38.20781326293945,19.58553123474121,88.97193908691406,181.87747192382812,60.00200653076172,16.52320098876953,547.1422729492188,59.79898452758789,320.05780029296875,54.91999816894531,46.95294189453125,20.414751052856445,240.80999755859375,63.32294845581055,39.21494674682617,35.02918243408203,29.4686222076416,110.96788787841797,124.21768951416016,17.549999237060547
2023-08-22,187.52000427246094,34.94105529785156,36.5099983215332,18.649999618530273,86.61912536621094,38.365657806396484,19.5478515625,88.68601989746094,181.3349151611328,60.03171920776367,16.41850471496582,550.7332153320312,59.360679626464844,320.6344909667969,53.75,45.65433120727539,20.484155654907227,234.55999755859375,63.69998550415039,40.04783630371094,34.92930603027344,29.134645462036133,110.420166015625,124.64561462402344,17.90999984741211
2023-08-23,189.8300018310547,35.11912155151367,37.619998931884766,18.760000228881836,86.89375305175781,38.73066711425781,19.954784393310547,90.12360382080078,183.268310546875,60.50714111328125,16.428020477294922,550.4347534179688,61.263328552246094,325.1488037109375,55.11000061035156,47.10190200805664,20.69236946105957,235.66000366210938,63.96101760864258,40.3651237487793,35.63847732543945,29.79277801513672,111.76457977294922,126.3175048828125,18.290000915527344
2023-08-24,179.19000244140625,34.9311637878418,35.41999816894531,18.309999465942383,87.43321990966797,37.88226318359375,19.64581871032715,88.19357299804688,180.73321533203125,60.041622161865234,16.399465560913086,545.1030883789062,57.06953430175781,318.15863037109375,55.45000076293945,47.14888381958008,20.464324951171875,227.4499969482422,62.742889404296875,39.50249099731445,34.96925354003906,29.478445053100586,110.55958557128906,123.68029022216797,17.979999542236328
2023-08-25,180.89999389648438,34.9212646484375,35.38999938964844,18.489999771118164,87.04088592529297,37.813209533691406,19.69856834411621,88.93222045898438,181.50262451171875,60.45762252807617,16.504165649414062,550.7232666015625,53.29411315917969,321.15155029296875,57.380001068115234,46.00422286987305,20.563474655151367,230.75999450683594,62.27884292602539,39.63139343261719,37.456356048583984,29.586498260498047,111.2566909790039,125.48155975341797,17.90999984741211
2023-08-28,181.9600067138672,35.65332794189453,35.959999084472656,18.31999969482422,87.81575775146484,38.434715270996094,20.49736213684082,90.5127944946289,183.120361328125,60.60618591308594,16.52320098876953,550.9917602539062,54.95768737792969,321.86749267578125,55.5099983215332,46.82098388671875,20.71219825744629,232.4199981689453,63.87399673461914,39.82969665527344,38.12557601928711,29.43915557861328,111.76457977294922,126.67576599121094,17.8799991607666
2023-08-29,185.4499969482422,36.05893325805664,36.86000061035156,18.610000610351562,88.62005615234375,39.64812469482422,20.64054298400879,91.60091400146484,185.67520141601562,60.556663513183594,16.608861923217773,550.971923828125,55.904029846191406,326.5508117675781,55.88999938964844,48.76940155029297,21.039386749267578,233.9199981689453,64.19303894042969,40.801395416259766,38.6749382019043,29.88118553161621,112.14299774169922,128.1187744140625,17.84000015258789
2023-08-30,187.10000610351562,36.118282318115234,36.45000076293945,18.610000610351562,88.00212097167969,39.64812469482422,20.587791442871094,90.79077911376953,186.37557983398438,60.8934211730957,16.599346160888672,545.0932006835938,57.11933898925781,326.92864990234375,59.099998474121094,49.2492561340332,21.148452758789062,237.89999389648438,65.90420532226562,40.97987365722656,38.8447380065918,30.77506446838379,112.7703857421875,128.19839477539062,17.790000915527344
2023-08-31,195.22999572753906,35.70279312133789,37.630001068115234,18.979999542236328,88.34542083740234,39.37190246582031,20.791257858276367,90.909912109375,186.050048828125,60.93303680419922,16.38994789123535,551.2703247070312,58.02583312988281,325.9045104980469,58.72999954223633,49.34022903442383,21.307090759277344,243.3000030517578,68.4371337890625,40.96995162963867,39.34415817260742,30.86347007751465,112.0533676147461,128.74574279785156,18.020000457763672
2023-09-01,197.36000061035156,36.66238784790039,37.540000915527344,19.149999618530273,90.29730987548828,40.930606842041016,20.730972290039062,90.73517608642578,188.2596435546875,61.67587661743164,16.313804626464844,554.1649169921875,57.72698974609375,326.7994079589844,62.52000045776367,48.49448013305664,21.098878860473633,242.72000122070312,71.25039672851562,42.13996124267578,39.8235969543457,31.226917266845703,113.01934814453125,129.22341918945312,18.579999923706055
2023-09-05,197.4600067138672,36.63270568847656,35.65999984741211,18.579999923706055,90.0521011352539,40.249908447265625,20.18839454650879,89.65499877929688,184.29421997070312,60.19019317626953,16.24717903137207,555.2392578125,57.66721725463867,331.6617126464844,59.43000030517578,48.533470153808594,21.009645462036133,245.07000732421875,68.53379821777344,41.44588851928711,39.0844612121582,31.924345016479492,109.01602172851562,129.53192138671875,18.110000610351562
2023-09-06,197.5399932861328,36.95916748046875,34.880001068115234,18.43000030517578,89.75785064697266,39.86516571044922,20.08289337158203,89.49614715576172,183.60372924804688,60.33876419067383,15.828389167785645,556.9899291992188,56.49176025390625,330.99554443359375,58.0,47.05078887939453,21.02947235107422,245.2100067138672,68.86250305175781,40.74190139770508,38.395259857177734,32.228851318359375,109.50399017333984,129.6314239501953,17.8700008392334
2023-09-07,195.5399932861328,36.91958999633789,33.54999923706055,18.520000457763672,87.6784439086914,39.22392272949219,19.932178497314453,88.78926849365234,181.82814025878906,59.49687194824219,15.79031753540039,570.19970703125,56.36226272583008,328.0423278808594,55.25,46.2309684753418,20.82126235961914,245.44000244140625,61.33141326904297,39.91893005371094,39.55390930175781,32.7789306640625,107.28324127197266,129.62149047851562,17.81999969482422
2023-09-08,196.47000122070312,37.394447326660156,33.20000076293945,18.520000457763672,87.85499572753906,38.76026916503906,19.77392578125,88.7336654663086,181.4237060546875,59.24925994873047,15.990193367004395,583.3598022460938,55.52549743652344,332.37762451171875,54.20000076293945,45.56211471557617,20.88075065612793,248.74000549316406,63.1972770690918,39.968509674072266,39.154380798339844,33.45671081542969,106.1280517578125,126.89470672607422,17.59000015258789
2023-09-11,193.19000244140625,37.01852035522461,32.83000183105469,18.899999618530273,87.9138412475586,39.569210052490234,19.96985626220703,90.75106811523438,181.85772705078125,59.21954345703125,15.866461753845215,592.4116821289062,56.1032600402832,336.0268859863281,54.59000015258789,45.16819763183594,20.86092185974121,253.13999938964844,62.17250061035156,41.68385696411133,39.154380798339844,33.09326171875,106.9346923828125,129.58168029785156,17.5
2023-09-12,189.02999877929688,37.621978759765625,32.7599983215332,18.860000610351562,87.43321990966797,39.51988220214844,19.819141387939453,91.33880615234375,181.68017578125,59.704864501953125,16.30428695678711,596.1318969726562,55.43584442138672,329.89178466796875,54.56999969482422,44.86026382446289,20.741374969482422,245.72999572753906,60.635345458984375,41.60453414916992,37.57621383666992,33.103084564208984,106.97452545166016,129.79067993164062,17.799999237060547
2023-09-13,188.08999633789062,36.80088424682617,32.720001220703125,18.8799991607666,86.97222137451172,39.20419692993164,19.668424606323242,90.22684478759766,180.48658752441406,59.021453857421875,16.332839965820312,595.7141723632812,55.38603210449219,334.1575012207031,55.5,45.475135803222656,20.213376998901367,246.2899932861328,61.2830810546875,41.8920783996582,36.986900329589844,32.59230041503906,105.84921264648438,129.0741424560547,17.170000076293945
2023-09-14,187.55999755859375,37.067989349365234,33.75,18.56999969482422,88.35523223876953,40.13151931762695,19.894498825073242,91.85507202148438,183.03158569335938,60.376495361328125,16.475610733032227,588.4826049804688,55.62510681152344,336.7825622558594,52.61000061035156,45.57111358642578,20.432544708251953,245.82000732421875,62.114498138427734,43.5137825012207,38.395259857177734,32.45478057861328,107.54216003417969,128.6959686279297,17.25
2023-09-15,184.72000122070312,36.850345611572266,32.40999984741211,18.34000015258789,88.02173614501953,39.82569885253906,19.35945701599121,91.72798156738281,181.117919921875,59.77094650268555,16.24717903137207,572.6168212890625,54.28030776977539,328.3505554199219,51.5,43.89047622680664,20.203414916992188,240.1999969482422,61.63111114501953,43.7125244140625,38.12557601928711,32.32707595825195,107.243408203125,128.39743041992188,17.219999313354492
2023-09-18,186.02000427246094,37.04820251464844,32.0,18.5,86.77605438232422,39.64812469482422,19.31424331665039,92.58577728271484,179.91445922851562,61.00190353393555,16.1995906829834,568.2600708007812,54.56918716430664,327.1971130371094,51.060001373291016,43.956459045410156,19.84477424621582,239.88999938964844,62.09516525268555,43.02687454223633,37.756004333496094,32.89680862426758,107.66165924072266,129.3030242919922,17.030000686645508
2023-09-19,184.8300018310547,36.60302734375,30.739999771118164,17.809999465942383,87.10954284667969,38.29660415649414,19.442350387573242,92.29985046386719,179.21409606933594,60.40627670288086,16.113927841186523,571.9205932617188,53.88184356689453,326.7894592285156,50.529998779296875,43.51055908203125,19.87466049194336,236.1699981689453,62.71389389038086,42.25179672241211,38.01570510864258,32.76436233520508,107.621826171875,128.22824096679688,16.530000686645508
2023-09-20,182.75,36.098506927490234,30.149999618530273,17.6299991607666,86.9624252319336,38.16835403442383,19.442350387573242,91.21966552734375,177.41879272460938,60.3963508605957,16.047304153442383,566.6287231445312,52.73626708984375,318.9541015625,49.15999984741211,42.22983932495117,19.595718383789062,235.3000030517578,63.44862747192383,41.72513961791992,37.07680130004883,31.963787078857422,106.69568634033203,126.94446563720703,15.960000038146973
2023-09-21,177.86000061035156,35.51483154296875,28.920000076293945,17.0,85.87366485595703,36.72803497314453,19.155990600585938,89.74235534667969,174.6666717529297,58.927146911621094,15.761762619018555,547.2218627929688,51.6405029296875,317.7210998535156,47.290000915527344,41.00810241699219,19.84477424621582,227.44000244140625,63.27460479736328,39.876869201660156,36.27772903442383,33.060874938964844,105.23177337646484,123.21256256103516,15.729999542236328
2023-09-22,180.33999633789062,35.69289779663086,31.270000457763672,17.139999389648438,85.52056884765625,36.649112701416016,19.50263786315918,88.3603744506836,174.27210998535156,58.78816604614258,15.799835205078125,547.6296997070312,52.09872817993164,315.2153625488281,45.81999969482422,41.60097122192383,19.605680465698242,228.50999450683594,63.70966339111328,39.737754821777344,36.4075813293457,32.833553314208984,105.73966979980469,123.32202911376953,15.859999656677246
2023-09-25,181.17999267578125,36.345821380615234,32.18000030517578,17.270000457763672,85.8932876586914,36.69844055175781,19.449886322021484,88.79752349853516,175.0513916015625,59.24481201171875,15.942604064941406,549.3704223632812,52.42746353149414,315.74237060546875,45.20000076293945,42.21284103393555,19.71526527404785,226.52999877929688,62.97679138183594,40.76125717163086,36.72720718383789,33.268428802490234,106.97452545166016,124.48638153076172,16.049999237060547
2023-09-26,177.9199981689453,35.633544921875,31.760000228881836,16.899999618530273,85.1968765258789,36.07693099975586,19.0128116607666,87.37478637695312,172.80068969726562,57.993995666503906,15.67609977722168,547.1024780273438,51.51100158691406,310.3729553222656,44.970001220703125,41.90190887451172,19.516019821166992,226.7899932861328,61.9703369140625,40.05573654174805,35.478660583496094,32.60622787475586,104.96289825439453,122.58560180664062,15.779999732971191
2023-09-27,181.60000610351562,36.30624771118164,31.969999313354492,16.770000457763672,83.62752532958984,36.05720520019531,18.952524185180664,88.1378173828125,174.41612243652344,58.75838088989258,15.856942176818848,546.853759765625,52.34777069091797,311.01922607421875,46.619998931884766,42.45878601074219,19.57579231262207,231.89999389648438,62.82045364379883,40.373714447021484,36.13789367675781,32.9323844909668,106.38697052001953,123.35188293457031,16.219999313354492
2023-09-28,184.42999267578125,36.118282318115234,32.11000061035156,16.940000534057617,84.67703247070312,36.826690673828125,20.03767967224121,89.29031372070312,175.99191284179688,59.03634262084961,15.866461753845215,541.5718383789062,53.79219055175781,311.86444091796875,45.31999969482422,43.07965087890625,19.9045467376709,235.17999267578125,64.18846130371094,42.2319221496582,36.95693588256836,33.041107177734375,106.92473602294922,124.914306640625,16.34000015258789
2023-09-29,183.92999267578125,35.237831115722656,32.63999938964844,17.0,84.97127532958984,36.7872314453125,20.331575393676758,87.8675765991211,175.15940856933594,58.51020431518555,15.78079891204834,534.29052734375,53.92169189453125,313.9624938964844,44.25,43.489566802978516,19.984243392944336,234.44000244140625,64.4425048828125,42.818199157714844,37.15670394897461,32.79401779174805,105.82929229736328,123.66039276123047,16.399999618530273
2023-10-02,187.80999755859375,34.46620178222656,32.33000183105469,16.959999084472656,89.09086608886719,36.145992279052734,20.113037109375,86.46869659423828,172.51329040527344,58.142906188964844,15.381044387817383,535.4443969726562,54.37991714477539,319.9782409667969,43.68000030517578,44.77228546142578,19.924470901489258,236.77000427246094,64.6770248413086,41.33759689331055,38.365299224853516,32.151573181152344,104.8035659790039,122.94386291503906,16.15999984741211
2023-10-03,184.88999938964844,34.594810485839844,31.290000915527344,16.65999984741211,85.58922576904297,35.850040435791016,19.871891021728516,85.6500244140625,169.60948181152344,57.76567077636719,15.32393741607666,522.4136352539062,52.35773468017578,311.6158447265625,43.95000076293945,43.5075569152832,19.356624603271484,231.7100067138672,63.92462158203125,39.678131103515625,36.79712677001953,31.627742767333984,104.06663513183594,122.38656616210938,16.299999237060547
2023-10-04,186.02999877929688,33.13069152832031,30.889999389648438,16.899999618530273,85.67749786376953,35.37651062011719,20.052751541137695,86.51637268066406,169.6887664794922,57.39837646484375,15.25731086730957,528.6505126953125,53.1048469543457,317.1543273925781,43.15999984741211,44.03144454956055,19.74515151977539,236.44000244140625,64.46205139160156,39.16141128540039,38.14555358886719,31.024837493896484,104.56455993652344,124.25749206542969,16.75
2023-10-05,188.02999877929688,32.66950607299805,30.540000915527344,17.18000030517578,85.48133087158203,34.89311599731445,19.623210906982422,86.41305541992188,169.81761169433594,57.65647888183594,15.381044387817383,538.6175537109375,52.95525360107422,317.55206298828125,43.11000061035156,44.67830276489258,19.6256046295166,236.77999877929688,65.09719848632812,39.71788024902344,38.13556671142578,31.459720611572266,101.67658233642578,124.64561462402344,16.520000457763672
2023-10-06,194.02000427246094,33.0067138671875,31.209999084472656,17.6200008392334,86.9918441772461,36.17559051513672,19.894498825073242,88.59881591796875,171.45285034179688,58.70874786376953,15.47622299194336,562.2320556640625,54.38135528564453,325.4073486328125,43.54999923706055,45.752071380615234,20.083866119384766,246.69000244140625,64.54022979736328,40.62213897705078,39.72371292114258,31.173095703125,102.50314331054688,124.705322265625,16.93000030517578
2023-10-09,196.39999389648438,34.13735580444336,31.0,17.68000030517578,88.26695251464844,36.333431243896484,20.045215606689453,87.6370849609375,172.44390869140625,60.3963508605957,15.952122688293457,568.737548828125,54.1220703125,327.9528503417969,43.0099983215332,45.26317596435547,20.153602600097656,252.77999877929688,64.71611022949219,40.76125717163086,40.08329772949219,31.479488372802734,102.94131469726562,127.302734375,16.93000030517578
2023-10-10,194.72999572753906,34.12743377685547,33.060001373291016,17.530000686645508,89.59109497070312,36.7872314453125,20.26375389099121,88.60676574707031,174.3962860107422,60.89270782470703,16.009231567382812,576.24755859375,54.899940490722656,326.53094482421875,45.88999938964844,45.78806686401367,20.562053680419922,256.7799987792969,65.05811309814453,41.228294372558594,40.53277587890625,31.726577758789062,104.50481414794922,127.73065948486328,17.170000076293945
2023-10-11,191.86000061035156,34.048091888427734,34.790000915527344,17.729999542236328,89.02220916748047,36.649112701416016,20.316503524780273,90.02154541015625,174.09898376464844,61.567745208740234,16.037782669067383,602.0802612304688,54.98969268798828,330.53814697265625,44.810001373291016,46.795841217041016,20.82107162475586,259.2099914550781,67.96998596191406,40.880496978759766,41.68143081665039,32.3887825012207,105.3014907836914,129.900146484375,17.5
2023-10-12,193.00999450683594,33.30425262451172,33.970001220703125,17.459999084472656,88.99278259277344,35.72793960571289,20.180858612060547,88.48754119873047,170.16448974609375,60.723941802978516,16.094892501831055,607.272705078125,54.47111511230469,329.2852783203125,39.38999938964844,46.934814453125,20.731412887573242,260.6199951171875,67.76478576660156,39.091854095458984,41.7613410949707,31.43006706237793,103.57866668701172,129.27317810058594,17.049999237060547
2023-10-13,189.85000610351562,33.3240852355957,32.720001220703125,17.540000915527344,87.68824768066406,35.11381530761719,19.41974449157715,86.93763732910156,168.7472686767578,60.36656951904297,16.28525161743164,605.9795532226562,52.476566314697266,325.87469482421875,41.540000915527344,45.451133728027344,20.831035614013672,259.3999938964844,66.8658218383789,38.66456604003906,39.05449676513672,31.271930694580078,102.1446304321289,126.7951889038086,16.850000381469727
2023-10-16,196.83999633789062,33.3240852355957,33.939998626708984,17.829999923706055,89.08106231689453,35.5100212097168,19.85681915283203,86.74687957763672,171.47268676757812,60.644527435302734,16.447057723999023,613.3803100585938,53.513729095458984,330.75689697265625,42.33000183105469,46.08500289916992,21.80733299255371,261.5199890136719,67.37393188476562,39.83712387084961,40.60269546508789,31.914371490478516,104.3753433227539,128.97462463378906,17.149999618530273
2023-10-17,195.41000366210938,34.48448181152344,33.97999954223633,17.829999923706055,91.23892974853516,36.13404846191406,19.5478515625,87.44632720947266,173.38540649414062,61.220298767089844,16.494647979736328,605.0942993164062,53.025062561035156,330.1801452636719,42.5,43.928466796875,22.14604949951172,261.739990234375,67.36416625976562,40.70163345336914,41.142059326171875,32.19110870361328,105.16207122802734,130.37782287597656,17.399999618530273
2023-10-18,194.1999969482422,34.33570861816406,32.5,17.309999465942383,90.09133911132812,35.27229690551758,19.336849212646484,85.49901580810547,169.81761169433594,60.11839294433594,16.313804626464844,604.0299072265625,51.3297004699707,328.2412109375,41.880001068115234,42.18684768676758,21.80733299255371,261.3399963378906,66.9146728515625,40.77119064331055,38.704898834228516,32.0428581237793,101.23841857910156,125.74030303955078,17.09000015258789
